# LinearA, AngularV
0.859000,0.948000
-0.630000,0.979000
0.007800,1.070000
0.008400,1.070000
0.245300,1.005500
0.202600,0.934300
-0.629900,0.614300
-0.130100,0.572900
-0.135600,0.572900
-0.081100,0.485100
-0.003200,0.171100
0.005000,0.186000
0.004400,0.128000
0.004900,0.119300
-0.006100,0.093600
0.002200,0.034100
0.002300,0.034100
0.003500,0.072500
0.005400,0.072600
0.007300,0.080400
0.011100,0.111500
0.012200,0.111600
0.021800,0.176200
0.021300,0.167500
0.020400,0.158800
-0.499200,0.164300
0.029200,0.206900
0.038900,0.222600
0.049100,0.253800
0.593200,0.105900
0.038300,0.186400
0.055800,0.225700
0.047300,0.202400
0.032800,0.132800
0.117100,0.039200
0.110300,0.112100
0.023000,0.088900
0.000000,0.000000
0.000000,0.000000
-0.004100,-0.016000
-0.014700,-0.056700
-0.025300,-0.097400
0.010600,0.040200
-0.026600,-0.062500
-0.049200,-0.193700
-0.032200,-0.136400
-0.041800,-0.141200
-0.024600,-0.108400
-0.011500,-0.050600
0.018100,0.080400
0.050700,0.221000
-0.301600,0.082700
0.036500,0.153900
0.050200,0.207700
-0.224400,0.165400
0.076900,0.297000
-0.188700,0.170000
0.053300,0.214200
0.083600,0.333800
0.084900,0.333900
0.085200,0.333900
0.056700,0.220200
0.071200,0.276700
-0.100700,0.298200
0.077100,0.332900
0.069800,0.354100
0.056200,0.351600
0.033200,0.281400
0.031900,0.281400
0.022600,0.246600
0.020000,0.293900
0.008700,0.242500
0.002800,0.194600
-0.001200,0.176800
-0.002400,0.151600
-0.005300,0.117700
-0.006000,0.117700
-0.012700,-0.018300
0.001800,-0.026400
0.000100,-0.001700
0.001800,-0.026200
0.007900,-0.137600
0.003300,-0.062600
0.003200,-0.062600
0.002100,-0.061100
0.002100,-0.061100
0.001200,-0.052100
0.001300,-0.052100
0.001000,-0.051500
0.000600,-0.035200
0.014800,-0.043200
0.000400,-0.034700
0.000400,-0.034200
0.000300,-0.034200
-0.002800,0.335500
-0.004400,0.335500
-0.063900,0.415500
-0.077800,0.396300
-0.087700,0.409900
-0.085700,0.400400
0.154400,0.187300
0.290200,0.367100
-0.090600,0.383100
-0.090700,0.364100
-0.093500,0.371000
-0.094000,0.371000
-0.087100,0.342700
-0.083400,0.333300
-0.080000,0.324000
-0.072200,0.305300
-0.068700,0.296100
-0.068000,0.296100
-0.052700,0.259300
-0.051100,0.259300
-0.042600,0.241100
-0.040900,0.241100
-0.040200,0.241100
-0.048400,0.232000
-0.035300,0.248500
-0.012300,0.169300
-0.007500,0.143000
-0.002700,0.109300
-0.001900,0.100600
-0.001600,0.092000
-0.001400,0.092000
-0.000700,0.074900
-0.000400,0.066400
-0.000300,0.066400
-0.000100,0.074200
0.979900,0.059300
-0.108000,0.088100
0.010400,0.075700
0.039700,0.562400
0.121000,0.604100
0.098900,0.474500
0.108000,0.448400
0.084000,0.372500
0.082400,0.372500
0.082100,0.367300
0.156900,0.281100
0.065900,0.325100
0.036600,0.281900
0.026300,0.218200
0.009800,0.218300
0.008600,0.209300
0.005300,0.183900
-0.001300,0.061600
-0.003200,0.123600
-0.011400,0.171500
-0.004000,0.048100
0.007500,-0.098300
0.007300,-0.098500
0.005200,-0.089000
0.002800,-0.059300
-0.001500,0.039900
-0.003800,0.080400
0.163800,0.054300
-0.017600,0.190900
-0.003400,0.230300
-0.025800,0.163000
-0.045000,0.201100
-0.037000,0.224900
-0.038000,0.224900
-0.032400,0.174300
-0.060200,0.189200
-0.037000,0.189400
-0.037500,0.170800
-0.023400,0.104300
-0.023900,0.104300
-0.015000,0.111500
-0.026700,0.111300
-0.030800,0.127000
-0.237400,-0.151300
0.066000,-0.386400
0.050700,-0.386400
0.049700,-0.386400
0.041600,-0.519900
-0.020300,0.143100
-0.668300,0.138500
-0.836400,0.070800
-0.404700,0.127200
-0.017200,0.216600
-0.009900,0.109800
-0.874800,0.086800
0.654300,0.139200
0.024800,0.232200
0.015800,0.132200
0.482600,0.409100
0.077700,0.247200
0.039500,0.287200
-0.034100,0.085300
0.048400,0.298000
0.018400,0.128700
0.018000,0.128700
0.025900,0.185400
0.005500,0.040100
0.008800,0.064400
0.057700,-0.110200
-0.000000,0.000000
0.107000,-0.031100
-0.000000,-0.000000
-0.010400,-0.079200
0.098000,-0.733900
0.254200,-1.149000
-0.008500,-1.151000
0.002900,-0.962500
-0.986700,-0.934500
0.594900,-0.770900
0.011500,-0.923300
0.100100,-1.061200
0.187000,-1.691400
0.156200,-1.756300
-0.220900,-1.491600
-0.305600,-1.523300
-0.010700,-1.606700
0.641900,-1.530200
-0.392100,-1.169200
-0.158400,-1.110200
0.073900,-1.021100
0.674600,-1.135400
-0.020500,-0.913900
-0.338000,-1.108900
-0.487900,-1.172500
-0.094300,-0.849200
-0.078400,-0.758300
0.540000,-0.806500
0.897100,-0.882700
-0.284300,-0.967400
0.571000,-0.929700
-0.986800,-0.872200
0.591700,-0.722600
-0.021900,-0.584700
0.598500,-0.339600
0.550700,0.040900
0.128700,0.098700
0.595500,0.311900
0.868500,0.326700
0.027400,0.594700
-0.013300,0.695400
-0.062100,0.360400
-0.226400,0.292600
-0.024600,0.168900
-0.129600,0.107400
-0.469800,0.108900
0.116600,0.095400
0.049400,-0.190400
0.049300,-0.190400
0.076400,-0.296000
0.768800,-0.286400
0.516800,-0.208400
-0.831300,-0.250400
0.477400,-0.239800
-0.913100,-0.191600
-0.005100,0.037100
-0.003900,0.037000
-0.942000,-0.050600
0.555300,-0.614700
-0.098900,-0.740700
0.603900,-0.723400
-0.154000,-0.713700
-0.165100,-0.633200
-0.095600,-0.418700
-0.093700,-0.418700
-0.063200,-0.347600
-0.037800,-0.286700
-0.035000,-0.277400
-0.026100,-0.251800
-0.024200,-0.242600
-0.021200,-0.233500
-0.011400,-0.182600
-0.008200,-0.227200
0.025900,-0.114600
-0.001800,-0.114800
0.002000,-0.061600
0.001700,-0.041700
0.603300,-0.182800
0.306300,-0.327600
0.017600,-0.410700
-0.741400,-0.413400
0.090100,-0.494400
0.085300,-0.435500
0.095700,-0.397500
0.081100,-0.324700
0.086100,-0.463500
0.106100,-0.413500
0.108600,-0.413500
0.089500,-0.384400
0.087400,-0.329200
0.083300,-0.319800
0.093000,-0.359600
0.075700,-0.314900
0.082500,-0.354600
0.081300,-0.391300
0.077800,-0.391300
0.068800,-0.365400
0.067100,-0.365400
0.069900,-0.404900
0.067600,-0.404900
-0.832700,-0.423500
0.061900,-0.428100
-0.000100,-0.393900
-0.014600,-0.416900
-0.025500,-0.407200
-0.033400,-0.430200
-0.014100,-0.388300
-0.064100,-0.388900
-0.065900,-0.363000
-0.076900,-0.367600
-0.080200,-0.367600
-0.081800,-0.367600
-0.073500,-0.316000
-0.068000,-0.290400
-0.067700,-0.262600
-0.068300,-0.262600
-0.070300,-0.269800
-0.070600,-0.269800
-0.031200,-0.122000
-0.031500,-0.122100
-0.035100,-0.137300
-0.031300,-0.128600
-0.152200,-0.136000
-0.273300,-0.136100
-0.018300,-0.087600
-0.026300,-0.121200
-0.010800,-0.047100
-0.010700,-0.047100
0.067800,0.295500
0.068600,0.295500
0.058900,0.228500
0.012600,0.060300
-0.008600,-0.025500
0.006000,0.023500
0.012700,0.048000
0.012200,0.047900
-0.028600,-0.115800
-0.014900,-0.058100
-0.021200,-0.082400
-0.010600,-0.041200
-0.023400,-0.089100
-0.023200,-0.089100
-0.033800,-0.129600
-0.025700,-0.098700
-0.025700,-0.098700
-0.059300,-0.228600
-0.049300,-0.198400
-0.162900,-0.178300
-0.400600,-0.150800
-0.038300,-0.158500
-0.027200,-0.144700
0.451300,-0.180500
-0.530900,-0.109400
-0.004200,-0.023700
-0.035200,-0.015900
0.007300,0.041000
0.013300,0.073400
0.015200,0.089100
0.029300,0.145200
0.030000,0.144100
0.048900,0.224700
0.050000,0.224600
0.003100,0.041600
0.009300,0.041600
0.045800,0.196700
0.051700,0.220500
0.030300,0.122300
0.030400,0.122300
0.237800,0.125100
-0.026000,0.146300
0.073900,0.293500
0.083900,0.327800
0.086000,0.334800
0.074400,0.303600
-0.190000,0.382400
0.040800,0.250300
0.030300,0.232100
0.012400,0.123600
0.011800,0.123700
-0.592800,0.293200
0.021600,0.245400
0.020800,0.243800
0.016300,0.234600
0.015200,0.225500
0.014700,0.225500
0.000500,0.896700
0.001000,0.896700
0.805000,0.719200
-0.901200,0.427500
-0.054700,0.243600
0.227400,0.387200
-0.016000,0.386000
0.001000,0.386000
-0.149800,0.231200
-0.053800,0.231200
-0.508800,0.331400
-0.031000,0.186100
-0.027000,0.155600
-0.024500,0.146800
-0.024300,0.146800
-0.024000,0.146800
-0.020700,0.144500
-0.020500,0.152100
-0.018600,0.143400
-0.016600,0.134600
-0.003800,0.095700
-0.003000,0.127500
-0.000300,0.101300
-0.600100,0.130600
-0.612700,0.250300
-0.624800,0.097400
-0.581000,-0.019800
-0.001300,-0.034900
0.002600,-0.042900
-0.265600,0.023800
-0.001500,-0.058600
0.002200,0.071900
0.001700,0.046400
0.027700,0.566100
0.829000,0.590300
0.149700,0.568300
0.129900,0.556000
0.200300,0.807500
0.188600,0.894700
0.109800,0.572700
0.107500,0.578900
0.089300,0.546100
0.072500,0.519600
0.066600,0.509600
0.062600,0.509600
-0.017300,0.335900
-0.019300,0.335900
-0.030000,0.333200
-0.042200,0.295500
-0.865300,0.368400
-0.073600,0.351000
-0.083900,0.276600
-0.051300,0.216500
-0.074600,0.305500
-0.058900,0.232000
-0.057400,0.230300
-0.058500,0.237700
-0.050500,0.224000
-0.050400,0.232800
-0.053800,0.256500
-0.034900,0.187900
-0.007500,0.073700
0.000800,-0.009000
0.000800,-0.009000
0.019800,-0.183300
0.016700,-0.145800
0.023500,-0.186300
0.018300,-0.127100
0.031900,-0.202300
0.056100,-0.243100
0.098100,-0.371400
0.077200,-0.301100
0.074400,-0.301200
0.073500,-0.322400
0.059800,-0.319900
0.066500,-0.320000
0.116000,-0.376100
0.064500,-0.350200
0.055200,-0.364000
0.040600,-0.312400
0.039000,-0.312400
0.034200,-0.303000
-0.393000,-0.283800
0.014000,-0.249400
0.000400,-0.105900
-0.001300,-0.155500
-0.001700,-0.081200
-0.001900,-0.081200
-0.002300,-0.081300
-0.006300,-0.146000
-0.002500,-0.046900
-0.002600,-0.058700
-0.034800,0.000200
-0.001900,-0.030000
-0.002000,-0.030000
0.004200,0.065400
0.004300,0.073300
0.003400,0.064800
0.004300,0.096800
0.003500,0.089600
0.006900,0.186500
-0.000100,0.225500
-0.009100,0.125800
-0.012900,0.108300
-0.010900,0.130700
-0.018700,0.187600
0.053300,0.130000
-0.026200,0.219100
-0.013900,0.117000
-0.014000,0.131300
-0.014000,0.129600
-0.023600,0.210400
-0.023300,0.125400
0.316400,0.126600
-0.045400,0.353600
-0.019700,0.147900
0.343800,1.280100
-0.625800,1.348200
0.494400,1.441200
0.008700,1.813600
0.000800,1.813500
-0.023900,1.640700
-0.023800,1.640800
-0.509100,1.158500
-0.007400,1.185400
-0.057600,0.439100
-0.053900,0.393100
-0.072400,0.449100
0.230500,0.224600
-0.044000,0.224600
-0.044600,0.224600
-0.045200,0.224600
0.296900,0.129300
-0.464000,0.171500
-0.303700,0.043600
0.194900,0.147600
-0.090100,0.221600
-0.067500,0.263200
-0.084200,0.266900
-0.065800,0.252000
-0.056000,0.240800
-0.179400,0.411300
-0.091500,0.371900
-0.068100,0.295000
-0.069800,0.325500
-0.069000,0.325500
-0.072900,0.365200
-0.051000,0.415500
-0.031300,0.363500
-0.029000,0.363500
-0.025800,0.386700
-0.011000,0.383900
0.003900,0.381000
0.006100,0.355100
0.018000,0.361900
0.024600,0.310100
-0.045500,0.228700
0.035600,0.228800
0.038600,0.236100
0.034400,0.194400
0.032800,0.176600
0.001700,0.005600
0.001300,0.005600
0.000000,0.000000
-0.012000,-0.056400
-0.012200,-0.059200
-0.021000,-0.113700
-0.025500,-0.133500
-0.021400,-0.135200
-0.020000,-0.134100
-0.020300,-0.149300
-0.006300,-0.071200
0.960000,0.001700
-0.014100,-0.005300
-0.000400,-0.005300
-0.304800,0.006600
-0.821100,-0.031400
0.004100,0.044600
0.004300,0.044600
-0.671800,-0.057300
0.598000,-0.413700
0.069200,-0.821800
0.083100,-0.728900
0.162000,-0.750900
0.119900,-0.464200
0.116400,-0.454400
0.102600,-0.418500
0.103000,-0.441500
0.087000,-0.415300
0.022200,-0.384400
0.020400,-0.423900
0.013900,-0.423900
-0.032800,-0.356500
-0.035600,-0.356500
-0.033200,-0.297900
-0.034800,-0.297900
-0.048000,-0.354200
0.400700,-0.324200
-0.060800,-0.240900
-0.079000,-0.304600
-0.053400,-0.204400
-0.050400,-0.195500
-0.028300,-0.108500
-0.034700,-0.132600
-0.007800,-0.025800
-0.002000,-0.007900
-0.002000,-0.007900
0.030100,0.119600
0.031000,0.119600
0.041300,0.160000
0.066700,0.263400
0.051200,0.205600
0.048200,0.210300
0.063800,0.321700
0.050400,0.279700
0.017000,0.167800
0.017100,0.184200
0.015600,0.175300
0.015100,0.175300
0.011200,0.157600
0.002900,0.106000
0.094100,0.162600
-0.001700,0.053200
-0.001200,0.027800
-0.001200,0.027800
-0.614600,0.002100
-0.602700,-0.112500
0.006000,-0.238300
0.265000,-0.337100
-0.001500,-0.556200
0.574500,0.121300
0.010300,0.156500
-0.632700,0.265900
0.521800,0.230100
0.000200,0.248400
-0.000500,0.248400
-0.008300,0.235300
-0.009200,0.242500
-0.081800,0.588300
-0.309200,0.515300
0.090800,0.514700
0.518500,0.831500
0.133600,0.761000
-0.433300,0.605400
0.470700,0.203500
-0.002200,0.047600
-0.001000,0.022700
-0.005900,0.086300
0.013600,-0.008200
0.001200,-0.016400
0.001700,-0.034600
0.000300,-0.009700
0.000600,-0.017900
0.000600,-0.017900
-0.085700,0.086800
0.001700,-0.059200
-0.613700,-0.040700
-0.002600,-0.058900
0.009200,-0.031000
-0.000300,-0.022800
0.000200,-0.022800
-0.000300,-0.119600
-0.001000,-0.118700
-0.002000,-0.092400
-0.000700,-0.026200
-0.017800,-0.214900
0.022100,0.214700
0.025100,0.434600
-0.001300,0.720400
-0.596800,0.769700
-0.648700,0.866800
-0.038900,0.933700
-0.132200,0.902900
-0.007400,1.219000
-0.017700,1.416900
0.025000,1.010500
0.001800,1.010700
0.001700,0.903900
0.008600,0.908900
0.022200,0.900700
-0.574900,1.019000
0.006000,0.898100
-0.002800,0.907400
0.000800,0.900700
0.001700,0.900800
0.001600,0.905700
-0.001400,0.910600
-0.264200,1.226900
-0.254500,1.525100
-0.001000,1.321200
0.047500,1.239700
0.485000,1.045300
0.105300,1.022400
0.235500,0.986900
0.092400,0.900900
0.087400,0.910800
-0.823900,0.931300
0.038400,0.899400
0.212800,0.737000
0.020700,-0.374900
0.018700,-0.374800
0.016100,-0.374800
-0.978400,-0.239600
-0.977800,-0.190100
-0.400700,-0.025400
0.558300,-0.019300
-0.014700,-0.369800
-0.034000,-0.399700
-0.075700,-0.392400
-0.081200,-0.363900
-0.083000,-0.363900
-0.004400,-0.165000
-0.097100,-0.376100
-0.099800,-0.383000
-0.082700,-0.314800
-0.075800,-0.289200
-0.075700,-0.289200
-0.073100,-0.292000
-0.064200,-0.273500
-0.463600,-0.139300
-0.010200,-0.059500
0.002400,0.013800
0.009500,0.054600
0.013500,0.079100
0.022100,0.119800
-0.490900,0.122000
0.033900,0.167900
0.028400,0.134000
0.036100,0.156800
0.042100,0.180800
0.034900,0.143200
0.030400,0.119400
0.006300,0.024200
0.016800,0.065000
0.022500,0.098400
0.004100,0.015800
0.016500,0.157200
-0.015200,-0.057300
-0.014900,-0.057300
-0.021000,-0.081000
-0.016100,-0.062400
-0.013500,-0.053200
0.000700,0.002800
-0.001300,-0.005300
0.087600,0.076600
0.030500,0.115500
0.034300,0.131900
0.026300,0.106900
0.059300,0.231000
0.051700,0.212300
0.053200,0.227100
0.046400,0.201800
0.054600,0.241900
0.050200,0.232900
0.049700,0.232900
0.057500,0.272900
0.057400,0.280100
0.055900,0.280100
0.059600,0.303600
0.026200,0.228200
0.018700,0.193600
0.018600,0.193700
0.015000,0.184900
0.014400,0.184900
0.013900,0.184900
0.007500,0.193600
-0.668400,0.150000
0.002200,0.119200
-0.010800,0.477700
0.873900,0.465000
-0.102500,0.663900
-0.099400,0.414800
-0.082400,0.379300
-0.040900,0.290300
-0.045700,0.255300
0.544400,0.402000
-0.018600,0.246300
-0.006100,0.104700
-0.005100,0.096000
-0.004700,0.128000
-0.556100,0.208000
-0.085200,0.135400
-0.001800,0.105400
-0.001000,0.088200
-0.000700,0.096000
0.000300,0.062400
0.034600,0.432000
0.055000,0.281500
0.089900,0.188700
0.034800,0.134600
0.032600,0.126000
0.026100,0.101000
-0.028200,-0.109300
-0.030400,-0.117400
0.033900,-0.107400
-0.051600,-0.197100
-0.051500,-0.197100
0.046500,0.064300
-0.042400,-0.171700
0.002000,-0.132200
-0.021500,-0.088800
-0.023300,-0.096600
-0.023200,-0.096600
-0.024900,-0.104400
-0.007000,-0.029800
-0.144000,0.036400
0.656100,0.156400
0.023000,0.092500
0.033000,0.133000
0.049100,0.190200
0.105400,0.253800
0.065100,0.253900
0.064900,0.253900
0.071000,0.277500
0.071900,0.264300
0.055000,0.299800
0.050700,0.290500
0.045800,0.304600
0.034800,0.246200
0.035800,0.286200
0.025000,0.251500
0.804300,0.232500
0.012800,0.247900
0.060700,0.213200
-0.003400,0.111500
-0.005500,0.093600
0.000800,-0.013000
0.003100,-0.061100
0.001800,-0.035800
0.001600,-0.035800
0.001500,-0.035800
0.001500,-0.066700
0.000100,-0.048300
-0.000100,-0.056200
-0.000200,-0.047700
-0.000600,-0.038800
-0.000600,-0.038800
-0.000600,-0.038800
-0.000700,-0.038800
0.000500,-0.015100
-0.000300,-0.015200
-0.000300,-0.015200
-0.000200,-0.007000
-0.335300,0.001400
-0.928300,0.005000
0.000400,0.033300
-0.979900,0.030600
0.000200,0.024600
0.000100,0.024600
0.884200,0.313000
-0.090100,0.662200
-0.138900,0.615500
-0.177600,0.613500
-0.124800,0.572400
-0.107300,0.473600
-0.159100,0.421100
-0.084100,0.411600
-0.070500,0.369200
-0.066400,0.359700
-0.045900,0.317500
-0.031400,0.282500
-0.018600,0.222200
-0.008700,0.179000
-0.003100,0.136200
-0.000200,0.111100
-0.001400,0.102500
-0.001200,0.102500
0.000200,0.076700
0.000700,0.059700
0.001000,0.042600
0.001100,0.042600
0.001200,0.042600
0.005600,0.139800
0.949400,0.531100
0.041200,0.608400
0.045700,0.608400
0.063300,0.350600
0.085700,0.413700
0.081900,0.346800
0.082700,0.346800
0.079400,0.323400
0.089500,0.348700
0.078800,0.306600
0.102000,0.402400
0.089600,0.366700
0.053600,0.416600
-0.553100,0.403000
0.061600,0.443000
0.031100,0.462700
0.013300,0.410200
-0.004300,0.407100
-0.012500,0.381100
-0.061800,0.566900
-0.066700,0.381000
-0.078300,0.420600
-0.092300,0.335800
-0.076200,0.342900
-0.089700,0.382600
-0.095300,0.389500
-0.090000,0.363600
-0.079700,0.312200
-0.086800,0.340300
-0.067400,0.279600
-0.066800,0.279600
-0.060800,0.277600
-0.050900,0.235700
-0.047500,0.226700
-0.051900,0.215900
-0.028000,0.172700
-0.020400,0.131100
-0.020800,0.138800
-0.011800,0.081000
-0.017300,0.121600
-0.017000,0.121500
-0.010900,0.080200
0.002000,-0.011500
0.001400,-0.011500
0.026000,0.300500
-0.006800,0.107000
-0.046700,0.081800
0.008300,-0.073700
0.001900,-0.065000
0.007200,-0.065200
0.020000,-0.138400
0.030900,-0.166500
0.055700,-0.270700
0.078300,-0.323500
0.081000,-0.321600
0.077300,-0.295300
0.059700,-0.228000
0.099600,-0.387500
0.099000,-0.387400
0.084600,-0.343000
0.081000,-0.342900
0.070400,-0.333400
0.075300,-0.333500
0.073100,-0.331200
0.068100,-0.331200
0.066900,-0.331200
0.057700,-0.312400
0.305000,-0.316400
0.014600,-0.228500
0.013700,-0.228500
0.747000,-0.227600
0.001300,-0.175400
-0.618800,-0.151600
-0.002600,-0.148900
-0.003900,-0.131300
-0.004200,-0.131300
-0.003100,-0.105100
-0.005700,-0.141400
-0.007000,-0.102200
0.001200,0.018700
-0.000000,0.000000
0.004100,0.065300
0.004800,0.097000
0.004000,0.120200
-0.609700,0.034800
0.706800,0.199500
-0.001100,0.173900
-0.981500,0.171700
0.886000,0.189300
-0.008200,0.221600
-0.008000,0.196200
0.877500,0.178200
-0.010500,0.153100
0.050900,0.111500
-0.147300,0.173700
-0.011300,0.108100
-0.493300,0.111000
0.570400,0.119700
-0.012100,0.115700
-0.008000,0.082100
-0.009200,0.098000
-0.013100,0.138600
-0.013400,0.137800
-0.013800,0.137800
-0.015100,0.143300
-0.016200,0.151000
-0.009500,0.084600
-0.012400,0.108800
-0.026500,0.212400
-0.039400,0.299700
0.007200,0.896700
-0.129300,0.848100
0.161000,0.990300
-0.252700,1.058000
0.011800,1.536900
0.400700,1.598700
0.000900,1.813500
-0.026900,1.813500
-0.028200,1.813500
0.082200,1.359400
-0.017800,1.492700
0.336100,1.258800
-0.013400,1.339500
0.922600,1.174400
0.680600,0.875100
0.374300,0.424400
-0.674100,0.459700
0.864200,0.559200
-0.039200,0.489500
-0.044900,0.489500
-0.115500,0.492500
-0.049400,0.237300
-0.083600,0.282500
-0.293000,0.451300
-0.033400,0.210400
-0.033200,0.225400
-0.056800,0.223200
-0.067400,0.263300
-0.080400,0.317400
-0.081000,0.338500
-0.069700,0.352300
-0.068000,0.352300
-0.030900,0.392100
-0.048000,0.526100
0.003600,0.476100
0.003200,0.408300
0.023400,0.372600
0.046100,0.325500
0.044600,0.283500
0.047400,0.290700
0.047400,0.256000
0.048200,0.256000
-0.664300,0.217600
0.037900,0.188800
0.129700,0.560000
0.065100,0.302200
0.019900,0.085400
-0.014700,-0.062400
-0.020400,-0.086600
-0.022000,-0.094400
-0.021100,-0.093700
-0.009200,0.047700
-0.021500,-0.098900
-0.029600,-0.155500
-0.030000,-0.158600
0.006700,-0.103900
-0.017900,-0.127100
-0.016000,-0.118300
-0.015800,-0.118300
-0.014500,-0.124900
-0.014200,-0.124900
-0.013000,-0.116200
-0.008400,-0.090100
-0.004800,-0.056500
-0.415300,-0.050700
-0.003700,-0.048000
-0.605800,-0.094800
-0.001000,-0.012400
0.002200,0.028200
0.001600,0.020000
-0.016800,-0.530800
0.102800,-0.475200
0.117300,-0.514400
0.119600,-0.514400
0.118900,-0.484900
0.133600,-0.517700
0.096800,-0.468800
0.069800,-0.449100
0.043400,-0.429500
0.038200,-0.413100
0.034900,-0.413100
0.031900,-0.413100
0.007800,-0.426300
0.004400,-0.426300
-0.018400,-0.380600
-0.044700,-0.433400
-0.062400,-0.430700
-0.575800,-0.448500
-0.064500,-0.354600
-0.061600,-0.240500
-0.060000,-0.231400
-0.036300,-0.139000
-0.023800,-0.108600
-0.012100,-0.119800
-0.025700,-0.119900
-0.018600,-0.095000
0.014200,0.055400
0.012100,0.047000
-0.060800,0.157700
0.269600,0.363300
0.067100,0.324500
0.073800,0.345700
0.064500,0.422200
-0.553100,0.390200
0.043500,0.320800
0.015900,0.431600
0.000700,0.395700
-0.024000,0.382900
-0.026400,0.382900
-0.031900,0.307700
-0.750200,0.389700
-0.064200,0.325300
-0.069000,0.332400
-0.053100,0.218200
-0.026100,0.102600
-0.190000,0.155100
0.292800,0.078200
-0.006900,0.028000
-0.017200,0.060600
-0.030400,0.117500
-0.021800,0.084100
0.025900,-0.111100
0.025700,-0.118800
0.021900,-0.110000
0.018800,-0.109200
0.014400,-0.084200
-0.000100,0.013400
-0.000000,0.000000
0.001700,-0.008100
-0.122500,0.030200
0.000500,-0.004000
-0.007800,0.049600
-0.013000,0.090800
0.023700,-0.161400
-0.022500,-0.079000
0.011200,-0.079400
0.014900,-0.104800
0.010400,-0.071400
0.009900,-0.071400
0.009900,-0.071400
0.017800,-0.128300
0.018600,-0.136000
0.018900,-0.142500
0.012900,-0.101000
0.054200,-0.354100
-0.843500,-0.329700
-0.814900,-0.330400
-0.848300,-0.316400
-0.567600,0.006400
0.052700,0.252100
0.049000,0.226600
0.284000,0.376600
0.190200,0.286000
0.129000,0.491200
0.090100,0.373300
0.082300,0.370400
0.069000,0.328200
0.051100,0.293000
0.049800,0.293000
0.045600,0.283700
0.015100,0.118700
-0.679800,-0.131800
0.879000,-0.108700
-0.686800,-0.378300
0.520600,-0.287200
-0.021300,-0.203100
-0.062800,0.469900
-0.572000,0.944400
0.621800,0.801900
-0.545500,0.915000
-0.002800,1.054600
0.572900,1.116000
0.030300,0.947300
-0.519700,0.990000
0.020600,0.934000
0.011800,0.934000
0.000700,0.436900
0.190200,-0.397600
0.784900,-1.172100
0.494600,-1.562000
0.009700,-1.663400
0.066100,-1.378900
0.030600,-1.241900
0.022200,-1.176500
0.017900,-1.176500
0.014700,-1.176500
0.009000,-1.176500
0.573100,-1.124600
-0.652800,-0.944700
-0.065000,-0.736600
-0.679700,-0.684600
-0.098900,-0.486300
0.094900,-0.288800
-0.287000,-0.081000
-0.075800,-0.040400
0.208000,0.206500
0.276500,0.417400
0.080600,0.422600
-0.559200,0.311400
0.037300,0.233700
0.003100,0.224500
0.030900,0.224600
-0.516100,0.266000
-0.649300,0.432800
0.865600,0.486000
0.873800,0.047900
0.008300,0.133400
0.003000,0.123200
0.004300,0.109900
0.001200,0.090700
0.084300,0.028500
-0.006200,0.267400
0.020300,-0.176300
0.296100,-0.835200
-0.127800,-0.711900
-0.085500,-0.459900
-0.102400,-0.433600
-0.071500,-0.447200
-0.078400,-0.381100
-0.044900,-0.339000
-0.039500,-0.345800
-0.031300,-0.303600
0.005000,-0.086500
0.007700,-0.054800
0.003800,-0.052700
0.003200,-0.044300
0.003300,-0.044300
0.002800,-0.035900
0.001600,-0.019300
0.002800,-0.026900
0.001600,-0.026500
0.002400,-0.026600
0.001600,-0.018200
0.001700,-0.018200
0.000200,-0.001900
-0.002700,0.022100
-0.002000,0.022100
-0.002700,0.030100
-0.005100,0.069600
-0.006500,0.093200
-0.005000,0.084600
-0.004200,0.083900
-0.004000,0.083900
-0.002800,0.066800
-0.002900,0.074600
-0.000400,0.024500
-0.000500,0.024500
-0.000700,0.032500
-0.000500,0.024200
-0.000600,0.032200
-0.000400,0.023800
-0.000100,0.015400
-0.000500,0.023500
-0.000300,0.023500
-0.000300,0.023200
-0.000200,0.022800
-0.003200,0.049500
0.001200,0.043700
0.018600,-0.567400
-0.682600,-0.524400
0.077900,-0.672500
0.112900,-0.635100
0.147700,-0.620200
0.135000,-0.517900
0.123900,-0.471600
0.112900,-0.458600
0.063200,-0.355500
0.043600,-0.300000
0.037000,-0.290700
0.033300,-0.290700
0.029200,-0.264900
0.005900,-0.252700
-0.001300,-0.152900
-0.003200,-0.110100
-0.003000,-0.068100
-0.003100,-0.068100
-0.004200,-0.059600
-0.003400,-0.062900
-0.003700,-0.062500
0.875100,-0.069400
0.002000,-0.053900
-0.003800,-0.044400
-0.005500,-0.060400
-0.007700,-0.077700
-0.000400,-0.003900
-0.704100,0.000900
-0.007300,-0.076000
0.006100,0.057300
0.010800,0.106000
0.012900,0.154300
0.011700,0.145500
0.011200,0.145500
0.014400,0.186000
0.011700,0.177100
0.007400,0.159500
0.885700,0.140300
0.001800,0.121100
-0.001100,0.060700
0.010200,-0.407900
-0.090000,-0.901200
-0.085200,-0.806200
-0.132000,-0.543800
-0.055200,-0.193300
0.008900,0.028200
0.005900,0.023000
0.005900,0.023000
0.005900,0.023000
0.005900,0.023000
0.016500,0.063700
0.016500,0.063700
0.016500,0.063700
0.028100,0.063700
0.012700,0.055700
0.017700,0.096300
0.025900,0.099800
0.009800,0.066400
0.031500,0.068100
0.033700,0.070200
-0.071700,0.148000
